Subject,type,Group,Direction,Bin,Recall
90,IS,JOL B,U,40,0
90,IS,JOL B,U,30,0
90,IS,JOL B,U,40,100
90,IS,JOL B,U,40,0
90,IS,JOL B,U,90,0
90,IS,JOL B,U,70,0
90,IS,JOL B,U,40,100
90,IS,JOL B,U,20,0
90,IS,JOL B,U,80,0
90,IS,JOL B,U,60,0
90,IS,JOL B,U,80,100
90,IS,JOL B,U,40,100
90,IS,JOL B,U,60,0
91,IS,JOL C,F,30,100
91,IS,JOL C,F,80,100
91,IS,JOL C,F,90,0
91,IS,JOL C,F,40,0
91,IS,JOL C,F,90,100
91,IS,JOL C,F,90,0
91,IS,JOL C,F,90,0
91,IS,JOL C,F,80,0
91,IS,JOL C,F,90,0
91,IS,JOL C,F,90,100
91,IS,JOL C,F,10,0
91,IS,JOL C,F,70,100
91,IS,JOL C,F,90,0
91,IS,JOL C,F,60,100
91,IS,JOL C,F,30,100
91,IS,JOL C,F,50,0
91,IS,JOL C,F,100,0
91,IS,JOL C,F,90,100
91,IS,JOL C,F,90,100
91,IS,JOL C,F,70,100
91,IS,JOL C,B,90,100
91,IS,JOL C,B,90,0
91,IS,JOL C,B,40,100
91,IS,JOL C,B,90,100
91,IS,JOL C,B,50,100
91,IS,JOL C,B,90,100
91,IS,JOL C,B,0,100
91,IS,JOL C,B,80,0
91,IS,JOL C,B,50,100
91,IS,JOL C,B,80,100
91,IS,JOL C,B,80,100
91,IS,JOL C,B,100,100
91,IS,JOL C,B,100,100
91,IS,JOL C,B,100,100
91,IS,JOL C,B,80,0
91,IS,JOL C,B,90,100
91,IS,JOL C,B,90,0
91,IS,JOL C,B,90,100
91,IS,JOL C,B,90,100
91,IS,JOL C,B,90,100
91,IS,JOL C,S,100,100
91,IS,JOL C,S,90,0
91,IS,JOL C,S,80,100
91,IS,JOL C,S,80,100
91,IS,JOL C,S,80,100
91,IS,JOL C,S,80,0
91,IS,JOL C,S,80,100
91,IS,JOL C,S,20,0
91,IS,JOL C,S,100,100
91,IS,JOL C,S,90,100
91,IS,JOL C,S,90,100
91,IS,JOL C,S,90,100
91,IS,JOL C,S,100,100
91,IS,JOL C,S,90,100
91,IS,JOL C,S,100,100
91,IS,JOL C,S,100,100
91,IS,JOL C,S,90,100
91,IS,JOL C,S,100,100
91,IS,JOL C,S,90,100
91,IS,JOL C,S,70,100
91,IS,JOL C,U,50,0
91,IS,JOL C,U,10,0
91,IS,JOL C,U,80,0
91,IS,JOL C,U,0,0
91,IS,JOL C,U,0,0
91,IS,JOL C,U,30,0
91,IS,JOL C,U,20,0
91,IS,JOL C,U,30,0
91,IS,JOL C,U,0,0
91,IS,JOL C,U,80,0
91,IS,JOL C,U,30,0
91,IS,JOL C,U,90,100
91,IS,JOL C,U,20,0
91,IS,JOL C,U,40,0
91,IS,JOL C,U,30,0
91,IS,JOL C,U,10,0
91,IS,JOL C,U,0,0
91,IS,JOL C,U,20,0
91,IS,JOL C,U,40,100
91,IS,JOL C,U,80,0
92,IS,JOL D,B,20,100
92,IS,JOL D,B,50,100
92,IS,JOL D,B,90,100
92,IS,JOL D,B,90,100
92,IS,JOL D,B,90,100
92,IS,JOL D,B,50,0
92,IS,JOL D,B,100,0
92,IS,JOL D,B,50,0
92,IS,JOL D,B,100,0
92,IS,JOL D,B,70,100
92,IS,JOL D,B,100,0
92,IS,JOL D,B,90,100
92,IS,JOL D,B,70,100
92,IS,JOL D,B,80,100
92,IS,JOL D,B,90,0
92,IS,JOL D,B,80,0
92,IS,JOL D,B,60,100
92,IS,JOL D,B,80,0
92,IS,JOL D,B,60,100
92,IS,JOL D,B,70,100
92,IS,JOL D,F,60,100
92,IS,JOL D,F,80,100
92,IS,JOL D,F,40,100
92,IS,JOL D,F,100,100
92,IS,JOL D,F,70,100
92,IS,JOL D,F,10,100
92,IS,JOL D,F,90,100
92,IS,JOL D,F,70,100
92,IS,JOL D,F,70,100
92,IS,JOL D,F,40,100
92,IS,JOL D,F,60,100
92,IS,JOL D,F,70,100
92,IS,JOL D,F,60,100
92,IS,JOL D,F,50,100
92,IS,JOL D,F,60,100
92,IS,JOL D,F,70,100
92,IS,JOL D,F,80,100
92,IS,JOL D,F,60,100
92,IS,JOL D,F,90,100
92,IS,JOL D,F,80,100
92,IS,JOL D,S,70,100
92,IS,JOL D,S,60,100
92,IS,JOL D,S,10,100
92,IS,JOL D,S,70,100
92,IS,JOL D,S,90,100
92,IS,JOL D,S,60,100
92,IS,JOL D,S,50,100
92,IS,JOL D,S,80,100
92,IS,JOL D,S,70,100
92,IS,JOL D,S,100,100
92,IS,JOL D,S,90,100
92,IS,JOL D,S,90,100
92,IS,JOL D,S,80,100
92,IS,JOL D,S,60,100
92,IS,JOL D,S,70,100
92,IS,JOL D,S,100,100
92,IS,JOL D,S,90,100
92,IS,JOL D,S,10,0
92,IS,JOL D,S,90,0
92,IS,JOL D,S,70,100
92,IS,JOL D,U,10,0
92,IS,JOL D,U,100,0
92,IS,JOL D,U,10,0
92,IS,JOL D,U,50,0
92,IS,JOL D,U,20,0
92,IS,JOL D,U,60,0
92,IS,JOL D,U,80,0
92,IS,JOL D,U,40,0
92,IS,JOL D,U,40,0
92,IS,JOL D,U,50,0
92,IS,JOL D,U,40,0
92,IS,JOL D,U,50,0
92,IS,JOL D,U,60,0
92,IS,JOL D,U,40,0
92,IS,JOL D,U,0,0
92,IS,JOL D,U,90,0
92,IS,JOL D,U,10,0
92,IS,JOL D,U,70,0
92,IS,JOL D,U,20,0
101,IS,JOL A,F,50,100
101,IS,JOL A,F,70,100
101,IS,JOL A,F,70,100
101,IS,JOL A,F,50,100
101,IS,JOL A,F,70,0
101,IS,JOL A,F,70,0
101,IS,JOL A,F,80,0
101,IS,JOL A,F,40,0
101,IS,JOL A,F,50,100
101,IS,JOL A,F,50,100
101,IS,JOL A,F,50,100
101,IS,JOL A,F,90,100
101,IS,JOL A,F,70,100
101,IS,JOL A,F,80,100
101,IS,JOL A,F,70,0
101,IS,JOL A,F,60,100
101,IS,JOL A,F,70,100
101,IS,JOL A,F,80,100
101,IS,JOL A,F,60,100
101,IS,JOL A,F,60,100
101,IS,JOL A,B,50,100
101,IS,JOL A,B,60,0
101,IS,JOL A,B,40,0
101,IS,JOL A,B,80,0
101,IS,JOL A,B,40,100
101,IS,JOL A,B,30,100
101,IS,JOL A,B,90,100
101,IS,JOL A,B,60,100
101,IS,JOL A,B,50,100
101,IS,JOL A,B,70,100
101,IS,JOL A,B,70,100
101,IS,JOL A,B,60,0
101,IS,JOL A,B,40,0
101,IS,JOL A,B,60,100
101,IS,JOL A,B,50,100
101,IS,JOL A,B,50,100
101,IS,JOL A,B,60,100
101,IS,JOL A,B,50,0
101,IS,JOL A,B,50,100
101,IS,JOL A,B,60,0
101,IS,JOL A,S,90,100
101,IS,JOL A,S,70,100
101,IS,JOL A,S,70,100
101,IS,JOL A,S,50,100
101,IS,JOL A,S,60,100
101,IS,JOL A,S,50,0
101,IS,JOL A,S,50,0
101,IS,JOL A,S,60,100
101,IS,JOL A,S,90,100
101,IS,JOL A,S,80,100
101,IS,JOL A,S,80,0
101,IS,JOL A,S,40,0
101,IS,JOL A,S,80,100
101,IS,JOL A,S,90,0
101,IS,JOL A,S,60,0
101,IS,JOL A,S,80,100
101,IS,JOL A,S,80,100
101,IS,JOL A,S,70,100
101,IS,JOL A,S,60,100
101,IS,JOL A,S,60,100
101,IS,JOL A,U,20,0
101,IS,JOL A,U,60,0
101,IS,JOL A,U,50,0
101,IS,JOL A,U,30,0
101,IS,JOL A,U,80,0
101,IS,JOL A,U,60,0
101,IS,JOL A,U,70,0
101,IS,JOL A,U,50,0
101,IS,JOL A,U,30,0
101,IS,JOL A,U,70,0
101,IS,JOL A,U,80,0
101,IS,JOL A,U,80,0
101,IS,JOL A,U,50,0
101,IS,JOL A,U,60,0
101,IS,JOL A,U,70,0
101,IS,JOL A,U,70,0
101,IS,JOL A,U,30,0
101,IS,JOL A,U,60,0
101,IS,JOL A,U,0,0
101,IS,JOL A,U,60,0
102,IS,JOL B,F,50,100
102,IS,JOL B,F,40,100
102,IS,JOL B,F,50,0
102,IS,JOL B,F,80,0
102,IS,JOL B,F,50,100
102,IS,JOL B,F,20,0
102,IS,JOL B,F,50,100
102,IS,JOL B,F,50,100
102,IS,JOL B,F,90,100
102,IS,JOL B,F,40,100
102,IS,JOL B,F,50,100
102,IS,JOL B,F,30,0
102,IS,JOL B,F,40,100
102,IS,JOL B,F,30,100
102,IS,JOL B,F,70,100
102,IS,JOL B,F,80,100
102,IS,JOL B,F,60,100
102,IS,JOL B,F,60,100
102,IS,JOL B,F,60,100
102,IS,JOL B,F,50,100
102,IS,JOL B,B,40,100
102,IS,JOL B,B,60,0
102,IS,JOL B,B,40,100
102,IS,JOL B,B,60,0
102,IS,JOL B,B,70,0
102,IS,JOL B,B,50,100
102,IS,JOL B,B,50,0
102,IS,JOL B,B,80,0
102,IS,JOL B,B,50,100
102,IS,JOL B,B,50,100
102,IS,JOL B,B,50,0
102,IS,JOL B,B,30,100
102,IS,JOL B,B,40,100
102,IS,JOL B,B,50,100
102,IS,JOL B,B,60,0
102,IS,JOL B,B,60,100
102,IS,JOL B,B,30,0
102,IS,JOL B,B,40,100
102,IS,JOL B,B,50,100
102,IS,JOL B,B,50,100
102,IS,JOL B,S,20,100
102,IS,JOL B,S,40,100
102,IS,JOL B,S,80,100
102,IS,JOL B,S,80,100
102,IS,JOL B,S,40,100
102,IS,JOL B,S,20,100
102,IS,JOL B,S,50,100
102,IS,JOL B,S,20,0
102,IS,JOL B,S,30,100
102,IS,JOL B,S,90,100
102,IS,JOL B,S,90,100
102,IS,JOL B,S,80,100
102,IS,JOL B,S,60,100
102,IS,JOL B,S,50,0
102,IS,JOL B,S,30,100
102,IS,JOL B,S,40,100
102,IS,JOL B,S,20,100
102,IS,JOL B,S,20,100
102,IS,JOL B,S,30,100
102,IS,JOL B,S,70,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,20,0
102,IS,JOL B,U,20,0
102,IS,JOL B,U,20,100
102,IS,JOL B,U,0,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,30,0
102,IS,JOL B,U,10,0
102,IS,JOL B,U,40,0
102,IS,JOL B,U,30,100
102,IS,JOL B,U,10,0
102,IS,JOL B,U,10,100
102,IS,JOL B,U,20,100
102,IS,JOL B,U,20,0
9,RL,JOL A,F,70,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,40,0
9,RL,JOL A,F,60,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,80,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,40,100
9,RL,JOL A,F,50,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,70,100
9,RL,JOL A,F,40,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,60,100
9,RL,JOL A,F,100,100
9,RL,JOL A,F,70,100
9,RL,JOL A,F,70,100
9,RL,JOL A,B,70,100
9,RL,JOL A,B,60,0
9,RL,JOL A,B,50,100
9,RL,JOL A,B,10,0
9,RL,JOL A,B,80,100
9,RL,JOL A,B,60,100
9,RL,JOL A,B,50,100
9,RL,JOL A,B,70,100
9,RL,JOL A,B,70,100
9,RL,JOL A,B,60,100
9,RL,JOL A,B,40,100
9,RL,JOL A,B,70,100
9,RL,JOL A,B,80,100
9,RL,JOL A,B,70,100
9,RL,JOL A,B,80,100
9,RL,JOL A,B,60,100
9,RL,JOL A,B,50,100
9,RL,JOL A,B,50,0
9,RL,JOL A,B,80,100
9,RL,JOL A,B,40,100
9,RL,JOL A,S,80,100
9,RL,JOL A,S,60,0
9,RL,JOL A,S,40,0
9,RL,JOL A,S,80,0
9,RL,JOL A,S,60,0
9,RL,JOL A,S,50,0
9,RL,JOL A,S,70,100
9,RL,JOL A,S,70,100
9,RL,JOL A,S,100,0
9,RL,JOL A,S,40,100
9,RL,JOL A,S,70,0
9,RL,JOL A,S,50,100
9,RL,JOL A,S,90,100
9,RL,JOL A,S,100,100
9,RL,JOL A,S,80,0
9,RL,JOL A,S,70,100
9,RL,JOL A,S,80,100
9,RL,JOL A,S,80,100
9,RL,JOL A,S,60,0
9,RL,JOL A,S,90,100
9,RL,JOL A,U,10,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,50,0
9,RL,JOL A,U,40,0
9,RL,JOL A,U,20,0
9,RL,JOL A,U,30,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,50,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,20,0
9,RL,JOL A,U,30,0
9,RL,JOL A,U,20,0
9,RL,JOL A,U,40,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,10,0
9,RL,JOL A,U,30,0
9,RL,JOL A,U,30,0
9,RL,JOL A,U,30,100
10,RL,JOL B,F,80,0
10,RL,JOL B,F,100,100
10,RL,JOL B,F,100,100
10,RL,JOL B,F,80,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,50,0
10,RL,JOL B,F,90,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,70,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,100,100
10,RL,JOL B,F,100,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,90,100
10,RL,JOL B,F,50,0
10,RL,JOL B,F,90,100
10,RL,JOL B,F,100,0
10,RL,JOL B,F,80,100
10,RL,JOL B,B,90,0
10,RL,JOL B,B,90,0
10,RL,JOL B,B,100,0
10,RL,JOL B,B,100,100
10,RL,JOL B,B,100,100
10,RL,JOL B,B,90,100
10,RL,JOL B,B,100,0
10,RL,JOL B,B,90,100
10,RL,JOL B,B,80,100
10,RL,JOL B,B,100,0
10,RL,JOL B,B,100,0
10,RL,JOL B,B,50,0
10,RL,JOL B,B,100,0
10,RL,JOL B,B,100,0
10,RL,JOL B,B,100,0
10,RL,JOL B,B,90,100
10,RL,JOL B,B,100,0
10,RL,JOL B,B,90,0
10,RL,JOL B,B,70,100
10,RL,JOL B,B,100,0
10,RL,JOL B,S,100,100
10,RL,JOL B,S,80,100
10,RL,JOL B,S,80,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,100,100
10,RL,JOL B,S,80,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,90,0
10,RL,JOL B,S,100,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,100,100
10,RL,JOL B,S,80,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,100,100
10,RL,JOL B,S,90,100
10,RL,JOL B,S,100,100
10,RL,JOL B,S,100,100
10,RL,JOL B,S,90,0
10,RL,JOL B,U,80,100
10,RL,JOL B,U,80,100
10,RL,JOL B,U,80,0
10,RL,JOL B,U,50,100
10,RL,JOL B,U,100,0
10,RL,JOL B,U,80,100
10,RL,JOL B,U,100,0
10,RL,JOL B,U,10,0
10,RL,JOL B,U,60,0
10,RL,JOL B,U,30,100
10,RL,JOL B,U,80,100
10,RL,JOL B,U,100,0
10,RL,JOL B,U,80,100
10,RL,JOL B,U,40,0
10,RL,JOL B,U,30,0
10,RL,JOL B,U,90,100
10,RL,JOL B,U,90,0
10,RL,JOL B,U,100,100
10,RL,JOL B,U,100,100
10,RL,JOL B,U,90,0
11,RL,JOL C,F,100,0
11,RL,JOL C,F,100,0
11,RL,JOL C,F,0,0
11,RL,JOL C,F,0,0
11,RL,JOL C,F,0,0
11,RL,JOL C,F,0,0
11,RL,JOL C,F,0,100
11,RL,JOL C,F,100,0
11,RL,JOL C,F,100,100
11,RL,JOL C,F,100,0
11,RL,JOL C,F,100,100
11,RL,JOL C,F,100,0
11,RL,JOL C,F,100,0
11,RL,JOL C,F,100,100
11,RL,JOL C,F,100,0
11,RL,JOL C,F,0,100
11,RL,JOL C,F,100,100
11,RL,JOL C,F,100,0
11,RL,JOL C,F,100,100
11,RL,JOL C,B,0,100
11,RL,JOL C,B,100,0
11,RL,JOL C,B,100,100
11,RL,JOL C,B,0,0
11,RL,JOL C,B,0,100
11,RL,JOL C,B,100,0
11,RL,JOL C,B,0,0
11,RL,JOL C,B,100,0
11,RL,JOL C,B,0,100
11,RL,JOL C,B,100,100
11,RL,JOL C,B,0,0
11,RL,JOL C,B,100,100
11,RL,JOL C,B,100,100
11,RL,JOL C,B,0,0
11,RL,JOL C,B,100,100
11,RL,JOL C,B,0,100
11,RL,JOL C,B,0,100
11,RL,JOL C,B,0,100
11,RL,JOL C,B,100,100
11,RL,JOL C,B,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,0
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,100
11,RL,JOL C,S,100,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,100,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,100,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,100,0
11,RL,JOL C,U,0,100
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,0
11,RL,JOL C,U,0,100
12,RL,JOL D,B,90,100
12,RL,JOL D,B,50,0
12,RL,JOL D,B,90,0
12,RL,JOL D,B,80,0
12,RL,JOL D,B,70,0
12,RL,JOL D,B,70,0
12,RL,JOL D,B,80,0
12,RL,JOL D,B,70,0
12,RL,JOL D,B,90,0
12,RL,JOL D,B,60,100
12,RL,JOL D,B,70,0
12,RL,JOL D,B,80,0
12,RL,JOL D,B,70,100
12,RL,JOL D,B,70,0
12,RL,JOL D,B,70,0
12,RL,JOL D,B,70,0
12,RL,JOL D,B,70,100
12,RL,JOL D,B,70,0
12,RL,JOL D,B,80,0
12,RL,JOL D,B,80,100
12,RL,JOL D,F,80,100
12,RL,JOL D,F,80,100
12,RL,JOL D,F,90,0
12,RL,JOL D,F,80,100
12,RL,JOL D,F,70,100
12,RL,JOL D,F,50,0
12,RL,JOL D,F,60,0
12,RL,JOL D,F,60,100
12,RL,JOL D,F,70,100
12,RL,JOL D,F,80,0
12,RL,JOL D,F,80,0
12,RL,JOL D,F,80,100
12,RL,JOL D,F,80,100
12,RL,JOL D,F,0,100
12,RL,JOL D,F,70,100
12,RL,JOL D,F,60,0
12,RL,JOL D,F,70,100
12,RL,JOL D,F,80,0
12,RL,JOL D,F,60,100
12,RL,JOL D,F,70,100
12,RL,JOL D,S,70,100
12,RL,JOL D,S,0,100
12,RL,JOL D,S,70,100
12,RL,JOL D,S,70,0
12,RL,JOL D,S,80,100
12,RL,JOL D,S,60,100
12,RL,JOL D,S,70,100
12,RL,JOL D,S,80,100
12,RL,JOL D,S,60,100
12,RL,JOL D,S,90,100
12,RL,JOL D,S,70,0
12,RL,JOL D,S,50,100
12,RL,JOL D,S,70,0
12,RL,JOL D,S,100,100
12,RL,JOL D,S,40,0
12,RL,JOL D,S,60,100
12,RL,JOL D,S,80,100
12,RL,JOL D,S,80,0
12,RL,JOL D,S,70,100
12,RL,JOL D,S,80,100
12,RL,JOL D,U,30,0
12,RL,JOL D,U,70,100
12,RL,JOL D,U,30,0
12,RL,JOL D,U,40,0
12,RL,JOL D,U,40,0
12,RL,JOL D,U,20,0
12,RL,JOL D,U,80,0
12,RL,JOL D,U,50,0
12,RL,JOL D,U,60,0
12,RL,JOL D,U,50,0
12,RL,JOL D,U,50,0
12,RL,JOL D,U,50,0
12,RL,JOL D,U,40,0
12,RL,JOL D,U,20,0
12,RL,JOL D,U,30,0
12,RL,JOL D,U,60,0
12,RL,JOL D,U,50,0
12,RL,JOL D,U,60,100
12,RL,JOL D,U,40,0
12,RL,JOL D,U,60,0
21,RL,JOL A,F,90,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,90,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,80,100
21,RL,JOL A,F,70,100
21,RL,JOL A,F,70,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,60,100
21,RL,JOL A,F,100,0
21,RL,JOL A,F,100,100
21,RL,JOL A,F,80,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,90,100
21,RL,JOL A,F,90,100
21,RL,JOL A,F,90,100
21,RL,JOL A,F,100,100
21,RL,JOL A,F,80,100
21,RL,JOL A,B,100,100
21,RL,JOL A,B,80,100
21,RL,JOL A,B,100,100
21,RL,JOL A,B,90,0
21,RL,JOL A,B,80,100
21,RL,JOL A,B,10,100
21,RL,JOL A,B,80,100
21,RL,JOL A,B,100,100
21,RL,JOL A,B,80,100
21,RL,JOL A,B,100,100
21,RL,JOL A,B,70,100
21,RL,JOL A,B,100,0
21,RL,JOL A,B,100,0
21,RL,JOL A,B,80,0
21,RL,JOL A,B,100,100
21,RL,JOL A,B,100,100
21,RL,JOL A,B,100,100
21,RL,JOL A,B,100,0
21,RL,JOL A,B,100,100
21,RL,JOL A,B,70,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,90,100
21,RL,JOL A,S,80,100
21,RL,JOL A,S,90,100
21,RL,JOL A,S,90,100
21,RL,JOL A,S,90,100
21,RL,JOL A,S,80,100
21,RL,JOL A,S,80,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,90,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,90,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,S,100,100
21,RL,JOL A,U,60,100
21,RL,JOL A,U,90,100
21,RL,JOL A,U,70,100
21,RL,JOL A,U,40,100
21,RL,JOL A,U,10,100
21,RL,JOL A,U,50,100
21,RL,JOL A,U,60,100
21,RL,JOL A,U,50,100
21,RL,JOL A,U,0,100
21,RL,JOL A,U,100,100
21,RL,JOL A,U,90,100
21,RL,JOL A,U,30,100
21,RL,JOL A,U,10,100
21,RL,JOL A,U,60,100
21,RL,JOL A,U,50,100
21,RL,JOL A,U,0,100
21,RL,JOL A,U,50,100
21,RL,JOL A,U,90,100
21,RL,JOL A,U,80,100
21,RL,JOL A,U,30,100
22,RL,JOL B,F,60,100
22,RL,JOL B,F,40,100
22,RL,JOL B,F,100,100
22,RL,JOL B,F,50,100
22,RL,JOL B,F,50,0
22,RL,JOL B,F,10,100
22,RL,JOL B,F,0,0
22,RL,JOL B,F,100,100
22,RL,JOL B,F,50,100
22,RL,JOL B,F,100,100
22,RL,JOL B,F,50,100
22,RL,JOL B,F,50,100
22,RL,JOL B,F,30,100
22,RL,JOL B,F,50,100
22,RL,JOL B,F,70,100
22,RL,JOL B,F,60,100
22,RL,JOL B,F,100,100
22,RL,JOL B,F,30,100
22,RL,JOL B,F,100,100
22,RL,JOL B,F,100,100
22,RL,JOL B,B,50,0
22,RL,JOL B,B,50,100
22,RL,JOL B,B,40,0
22,RL,JOL B,B,70,0
22,RL,JOL B,B,50,0
22,RL,JOL B,B,10,0
22,RL,JOL B,B,40,0
22,RL,JOL B,B,50,0
22,RL,JOL B,B,100,100
22,RL,JOL B,B,40,100
22,RL,JOL B,B,40,0
22,RL,JOL B,B,100,100
22,RL,JOL B,B,100,0
22,RL,JOL B,B,50,100
22,RL,JOL B,B,100,0
22,RL,JOL B,B,30,0
22,RL,JOL B,B,60,0
22,RL,JOL B,B,50,0
22,RL,JOL B,B,100,0
22,RL,JOL B,B,100,0
22,RL,JOL B,S,50,0
22,RL,JOL B,S,100,100
22,RL,JOL B,S,70,100
22,RL,JOL B,S,50,100
22,RL,JOL B,S,50,0
22,RL,JOL B,S,60,100
22,RL,JOL B,S,50,100
22,RL,JOL B,S,50,0
22,RL,JOL B,S,100,100
22,RL,JOL B,S,40,100
22,RL,JOL B,S,50,100
22,RL,JOL B,S,100,0
22,RL,JOL B,S,100,100
22,RL,JOL B,S,50,100
22,RL,JOL B,S,100,100
22,RL,JOL B,S,50,100
22,RL,JOL B,S,60,100
22,RL,JOL B,S,40,100
22,RL,JOL B,S,100,100
22,RL,JOL B,S,50,100
22,RL,JOL B,U,20,100
22,RL,JOL B,U,60,0
22,RL,JOL B,U,100,0
22,RL,JOL B,U,50,100
22,RL,JOL B,U,30,0
22,RL,JOL B,U,50,0
22,RL,JOL B,U,0,0
22,RL,JOL B,U,0,0
22,RL,JOL B,U,0,0
22,RL,JOL B,U,70,100
22,RL,JOL B,U,50,100
22,RL,JOL B,U,50,0
22,RL,JOL B,U,0,0
22,RL,JOL B,U,70,100
22,RL,JOL B,U,30,0
22,RL,JOL B,U,60,0
22,RL,JOL B,U,0,0
22,RL,JOL B,U,40,0
22,RL,JOL B,U,50,100
22,RL,JOL B,U,0,100
23,RL,JOL C,F,90,100
23,RL,JOL C,F,100,100
23,RL,JOL C,F,100,0
23,RL,JOL C,F,90,100
23,RL,JOL C,F,100,100
23,RL,JOL C,F,100,100
23,RL,JOL C,F,100,100
23,RL,JOL C,F,100,100
23,RL,JOL C,F,0,0
23,RL,JOL C,F,100,100
23,RL,JOL C,F,60,100
23,RL,JOL C,F,100,0
23,RL,JOL C,F,100,0
23,RL,JOL C,F,10,0
23,RL,JOL C,F,90,100
23,RL,JOL C,F,100,100
23,RL,JOL C,F,90,100
23,RL,JOL C,F,100,0
23,RL,JOL C,F,100,100
23,RL,JOL C,F,100,100
23,RL,JOL C,B,90,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,90,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,90,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,0
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,90,100
23,RL,JOL C,B,90,0
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,B,100,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,90,0
23,RL,JOL C,S,70,0
23,RL,JOL C,S,50,100
23,RL,JOL C,S,80,0
23,RL,JOL C,S,40,100
23,RL,JOL C,S,80,100
23,RL,JOL C,S,80,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,80,100
23,RL,JOL C,S,90,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,80,100
23,RL,JOL C,S,80,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,100,100
23,RL,JOL C,S,100,100
23,RL,JOL C,U,20,100
23,RL,JOL C,U,20,0
23,RL,JOL C,U,80,0
